pseudocode,state,district,block,school loc,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
6847019,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Kempatti,Kempatti,THALLY,1,3,1,5,1,635114,2,2,3,0,2,19,0,0,0,2,2,1,2,2,207,1,0,0,0,0,0,2
7780960,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Upparapatti,Upparapatti,UTHANGARAI,1,3,1,5,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
4041960,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,A.Settipalli,A.Settipalli,SHOOLAGIRI,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,4,7
1781539,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Doripalli,Doripalli,SHOOLAGIRI,1,3,1,5,1,635130,2,2,3,0,2,16,0,0,0,2,2,1,2,1,204,1,0,0,0,0,0,0
9368464,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Arasakuppam,Arasakuppam,THALLY,1,3,1,5,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,1,208,1,1,0,1,0,3,1
5972311,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Noganoor,Noganur,THALLY,1,3,1,5,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,207,1,1,0,0,0,3,2
6594016,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Veeramalai,Veeramalai,KAVERIPATTINAM,7,3,6,10,1,635206,2,2,3,0,2,16,0,0,0,2,0,1,9,0,207,1,0,0,0,0,0,0
2243407,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Katteri,Kalvehalli,KAVERIPATTINAM,1,3,1,5,1,635101,2,2,3,0,2,16,0,0,0,2,2,1,2,1,204,1,0,0,3,4,4,3
2984969,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Oppathavadi,Oppathavadi,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,0,0,0
5786892,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Kattagaram,Kattagaram,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,2,1,0,0
1241759,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Bommepalli,Bommepalli,MATHUR,1,3,1,5,1,635203,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,0,0,0,0
1429385,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Madagondapalli,Madhagondapalli,THALLY,1,3,1,5,1,635114,2,2,3,0,2,18,0,0,0,2,2,1,2,2,207,1,0,0,0,0,0,0
6145665,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,1,3,1,5,1,635002,2,2,3,0,2,16,0,0,0,2,2,1,2,1,194,1,0,0,0,0,4,4
9367522,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Bevunutham,Bevanatham,KELAMANGALAM,1,3,1,5,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,0,0,0,0
9789165,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Salivaram,Salivaram,THALLY,1,3,1,5,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,1,208,1,0,0,0,0,2,4
1599904,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Errahalli,Errahalli,Kaveripattinam,1,3,1,5,5,635112,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,22,11,9,8,0,1
8359478,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Salivaram,Salivaram,THALLY,1,3,1,5,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,208,1,0,0,0,0,1,3
1008656,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Anekollu,Anekollu,KELAMANGALAM,1,3,1,5,1,635113,2,2,3,0,2,16,0,0,0,2,2,1,2,2,192,1,0,0,0,0,7,2
4991243,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Bs Thimmasandram,B.S.Thimmasandiram,SHOOLAGIRI,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,1,2,3
9220825,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Bayanapalli (Part),Baiyanapalli,KRISHNAGIRI,1,3,1,5,1,635115,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,3,2
1890538,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Elachyur,Karumandapathi,UTHANGARAI,3,3,1,12,5,635207,2,2,3,0,2,16,19,0,0,2,2,1,1,2,220,1,37,38,4,2,0,0
9378315,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Reddivalasai,Periyathallapadi,UTHANGARAI,1,3,1,5,1,635307,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,1,0,0
2247989,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Salivaram,Salivaram,THALLY,1,3,1,5,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,208,1,0,0,1,0,0,1
7793924,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Kottapatti,Kottapatti,KAVERIPATTINAM,1,3,1,5,5,635201,2,2,3,0,2,19,0,0,0,2,2,1,1,2,209,1,19,19,1,1,0,0
4734482,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Dhasapalli,Muthali,HOSUR,1,3,1,5,1,635103,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
3781413,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Doripalli,Doripalli,SHOOLAGIRI,1,3,1,5,1,635109,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,2,0
6667713,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Mallapadi,Mallapadi,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
5720346,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Peddathanapalli,Periyakottapalli,KRISHNAGIRI,1,3,1,5,1,635002,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,1,3
2728138,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Thimijapalli,Thimjepalli,KELAMANGALAM,1,3,1,5,1,636812,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,1,0,0,0
7492434,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Thiyarandurgam,Kommepalli,SHOOLAGIRI,1,3,1,5,1,635119,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,1,1,0,0,1,5
8316280,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Hanumanthapuram,Hanumanthapuram,KELAMANGALAM,1,3,1,5,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,1,5
9301577,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Kodiyalam,Kodiyalam,THALLY,1,3,1,5,1,635114,2,2,3,0,2,19,0,0,0,2,2,1,2,2,207,1,0,0,0,0,1,2
6447952,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Tankadikuppam,Neralagiri,VEPPANAPALLI,1,3,1,5,1,635121,2,2,3,0,2,16,0,0,0,2,2,1,2,1,194,1,0,0,1,0,0,4
1868745,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Binnamangalam,Binnamangalam,THALLY,1,3,1,5,1,635118,2,2,3,0,2,16,0,0,0,2,2,1,2,2,208,1,0,0,0,0,0,0
2956800,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Kundarapalli,Samanthamalai,VEPPANAPALLI,3,3,1,12,5,635115,2,2,3,0,2,19,16,0,0,2,2,1,1,2,0,1,41,36,4,5,0,0
6409780,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Kondappanayakempalli,Kondappanayanapalli,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,1,204,1,0,0,3,1,3,2
1938287,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Soolamalai,Shoolamalai,BARGUR,1,3,1,5,1,635108,2,2,3,0,2,16,0,0,0,2,2,1,2,1,194,1,0,0,0,0,0,0
3491210,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Belathur,Belathur,HOSUR,1,3,1,5,1,635124,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,2,0,0
8147933,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.26,,,,1,3,1,5,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,3,0,0
8019306,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Thaggatti,Thaggatti,THALLY,1,3,1,5,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,2,0
4595839,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Mittahalli,Mittahalli,KAVERIPATTINAM,1,3,1,5,1,635112,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
4134395,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.39,,,,3,3,1,12,5,635109,2,2,3,0,2,19,0,0,0,1,1,1,1,2,206,1,0,1,14,15,0,0
8506431,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Mettuthangal,Mettuthangal,UTHANGARAI,1,3,1,5,1,635304,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,1,1,1,3
3824641,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Kottaiyur,Kottaiyur,THALLY,3,3,1,12,5,635102,2,2,3,0,2,19,0,0,0,2,2,1,1,2,210,1,23,13,1,2,0,0
3380209,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Thandarai,Thandarai,THALLY,1,3,1,5,1,635110,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,0,0,0,0
6309700,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Lakkampatti,Katteri,UTHANGARAI,1,3,1,5,1,636902,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
7709982,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Belathur,Belathur,HOSUR,1,3,1,5,1,635124,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,1,3,3
9020386,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Pillari Agraharam,Pillariagraharam,KELAMANGALAM,1,3,1,5,1,635116,2,2,3,0,2,16,0,0,0,2,2,1,2,2,215,1,0,0,1,1,0,0
5100946,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Jambukuttapatti,Pochampalli,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,2,197,1,0,0,0,1,0,0
9531123,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Guttur,Guttur,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,1,0,0
6212128,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Kurubarapalli,Kurubarapalli,VEPPANAPALLI,1,3,1,5,1,635122,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,6,1
6712191,TAMIL NADU,KRISHNAGIRI,BARGUR,2,Bargur,Bargur (TP) - Ward No.7,,,,3,3,1,12,5,635104,2,2,3,0,2,19,0,0,0,1,1,1,1,2,210,1,43,38,32,19,0,0
2743052,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Chembarasanapalli,Simplethiradi,SHOOLAGIRI,1,3,1,5,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,4,2
7105176,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Kunnathur,Kunnathur,MATHUR,1,3,1,5,1,635306,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,0,0,1,3,4,5
1310104,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Madagondapalli,Madhagondapalli,THALLY,1,3,1,5,1,635114,2,2,3,0,2,19,0,0,0,2,2,1,2,2,207,1,0,0,0,0,0,0
6321173,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Udedurgam,Udedurgam,KELAMANGALAM,1,3,1,5,1,635113,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
5901650,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Thiruvanapatti,Thiruvanapatti,UTHANGARAI,1,3,1,5,1,635304,2,2,3,0,2,16,0,0,0,2,2,1,2,2,202,1,0,0,0,0,2,6
6999638,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Orappam,Orappam,BARGUR,1,3,1,5,1,635108,2,2,3,0,2,16,0,0,0,2,2,1,2,1,189,1,0,0,0,2,6,4
9635418,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Veeramalai,Veeramalai,KAVERIPATTINAM,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,2,189,1,0,0,0,0,2,3
2846159,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,1,3,1,5,5,635002,2,2,3,0,2,19,0,0,0,2,2,1,1,2,210,1,17,6,0,0,0,0
5976190,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Kattiganapalli (Ct),Kattigaanapalli,KRISHNAGIRI,1,3,1,5,5,635001,2,2,3,0,2,19,0,0,0,2,2,1,1,2,220,1,5,4,0,0,0,0
3197189,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Belethottam,Balethottam,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,1,0,4,2
3014670,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Mittapalli,Mittapalli,UTHANGARAI,6,3,1,10,5,635307,2,2,3,0,2,19,0,0,0,2,0,1,1,2,220,1,14,19,11,8,0,0
3114428,TAMIL NADU,KRISHNAGIRI,BARGUR,2,Bargur,Bargur (TP) - Ward No.11,,,,1,3,1,5,1,635108,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,0,0,0
7274283,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.18,,,,3,3,1,12,5,635109,2,2,3,0,2,19,0,0,0,2,2,1,1,2,210,1,77,54,14,7,0,0
4061103,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Bairamangalam,Bairamangalam,KELAMANGALAM,1,3,1,5,1,635113,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,1,0,0
9401344,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.43,,,,1,3,1,5,1,635110,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,0,0,2,3,0,0
9436833,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Arasakuppam,Arasakuppam,THALLY,6,3,1,10,5,635107,2,2,3,0,2,19,0,0,0,1,0,1,1,2,215,1,19,14,7,9,0,0
4701575,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Venkatapuram (Ct),Venkatapuram,KRISHNAGIRI,1,3,1,5,1,635001,2,2,3,0,2,18,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
4436099,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Thummanapalli,Thummanapalli,HOSUR,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,1,204,1,0,0,0,0,1,2
6508902,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Berigai,B.S.Thimmasandiram,SHOOLAGIRI,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,1,202,1,0,0,0,0,7,3
2928841,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Junjupalli,Thippanapalli,KRISHNAGIRI,1,3,1,5,1,635122,2,2,3,0,2,19,16,0,0,2,2,1,2,1,207,1,0,0,0,0,5,2
5087395,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Maruderi,Maruderi,KAVERIPATTINAM,1,3,1,5,1,635204,2,2,3,0,2,16,0,0,0,2,2,1,2,1,207,1,0,0,0,0,2,1
6939898,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Palepalle,Palepalli,BARGUR,1,3,1,5,5,635108,2,2,3,0,2,19,0,0,0,2,2,1,1,2,207,1,3,3,0,0,0,0
4121343,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Thalipalli,Veppanapalli,VEPPANAPALLI,1,3,1,5,1,635121,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,8,5
8846301,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Majethgollahalli,Majeethgollahalli,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,2,206,1,0,0,0,0,0,0
6664991,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Veeramalai,Veeramalai,KAVERIPATTINAM,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,2,189,1,0,0,0,0,1,2
2736593,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Kothigutalapalli,Mekalachinnampalli,KRISHNAGIRI,1,3,1,5,1,635120,2,2,3,0,2,16,0,0,0,2,2,1,2,2,197,1,0,0,0,1,0,0
5240645,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Kottapatti,Kottapatti,KAVERIPATTINAM,1,3,1,5,1,635201,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,1,1
7501809,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.36,,,,1,3,1,5,1,635110,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,0,0,2,0,0,0
2078945,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Majethgollahalli,Majeethgollahalli,BARGUR,1,3,1,5,1,635203,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,2,1,0,0
1974505,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Palayamkotta,Palayamkottai,THALLY,1,3,1,5,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
1347392,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Periamuthu,Periyamuthur,KRISHNAGIRI,1,3,1,5,1,635101,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,2,0,3,3
5443505,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Kodipalli,Kodipalli,VEPPANAPALLI,1,3,1,5,1,635115,2,2,3,0,2,16,0,0,0,2,2,1,2,1,204,1,0,0,1,1,3,2
2931203,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Errahalli,Errahalli,KAVERIPATTINAM,3,3,1,12,5,635112,2,2,3,0,2,19,0,0,0,2,2,1,1,2,210,1,17,17,3,0,0,0
2693972,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Baliganapalli,Baliganapalli,HOSUR,1,3,1,5,1,635103,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,1,0,1,1
6260653,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Badathepalli,Baduthepalli,HOSUR,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,1,0,0,0
5991995,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Thiyarandurgam,Kommepalli,SHOOLAGIRI,1,3,1,5,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,1,3
3625152,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Mallapadi,Mallapadi,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,1,0,0,1
2993046,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Mittahalli,Mittahalli,KAVERIPATTINAM,1,3,1,5,1,635112,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,0,0
9879186,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Thaggatti,Thaggatti,THALLY,1,3,1,5,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,1,7
9274462,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Katteri,Katteri,UTHANGARAI,1,3,1,5,1,636902,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,2,2
8603515,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Karapattu,Karapattu,UTHANGARAI,1,3,1,5,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,1,0,0,0
9001494,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Rengampatti,Valipatti,MATHUR,1,3,1,5,1,635306,2,2,3,0,2,16,0,0,0,2,2,1,2,1,210,1,0,0,0,0,0,0
7930523,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Gumlapuram,Gumlapuram,THALLY,1,3,1,5,1,635118,2,2,3,0,2,19,5,0,0,2,2,1,2,1,205,1,0,1,0,0,16,9
8385589,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Bodichipalli,Bodichipalli,KELAMANGALAM,1,3,1,5,1,635113,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
3712750,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,2,Denkanikottai,Denkanikottai (TP) - Ward No.5,,,,6,3,1,10,5,635107,2,2,3,0,2,19,0,0,0,2,2,1,1,2,0,1,41,28,2,4,0,0
3475476,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Chinnakothur,V.Madepalli,VEPPANAPALLI,1,3,1,5,1,635121,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,1,0,4,2
2726601,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Palepalle,Palepalli,BARGUR,1,3,1,5,4,635108,2,2,3,0,1,16,0,0,0,2,2,1,2,2,210,1,0,0,2,4,8,2
3243204,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Ettipatti,Nadupatti,UTHANGARAI,1,3,1,5,1,635307,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,2,1,1
9847681,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Pillari Agraharam,Pillariagraharam,KELAMANGALAM,1,3,1,5,1,635116,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
1607185,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Nallur,Nallur,HOSUR,1,3,1,5,1,635103,2,2,3,0,2,19,0,0,0,2,2,1,2,1,206,1,0,0,0,1,6,7
9763725,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Kumbalam,Kumbalam,SHOOLAGIRI,1,3,1,5,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,202,1,0,0,0,0,3,4
9941289,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Kempatti,Kempatti,THALLY,1,3,1,5,1,635114,2,2,3,0,2,19,0,0,0,2,2,1,2,2,194,1,0,0,0,0,0,0
9344958,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Helekrishnnapuram,Halekundani,VEPPANAPALLI,1,3,1,5,1,635121,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,2,4
1119384,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.32,,,,1,3,1,5,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,2,2,194,1,0,0,2,1,16,13
9487267,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Nallaganakothapalli,Koneripalli,SHOOLAGIRI,1,3,1,5,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,2
7284863,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Kattagaram,Kattagaram,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,1,189,1,0,0,0,0,0,1
1191223,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Kattiganapalli (Ct),Kattigaanapalli,KRISHNAGIRI,3,3,1,12,5,635001,2,2,3,0,2,19,0,0,0,1,1,1,1,2,250,1,44,42,28,28,0,0
9728897,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Jagadab,Jagadab,KAVERIPATTINAM,1,3,1,5,1,635112,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,2,3
3034174,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Belagundapalli,Belagondapalli,THALLY,1,3,1,5,5,635114,2,2,3,0,2,19,0,0,0,2,2,1,1,2,210,1,12,15,0,0,0,0
2488708,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Parandapalli,Parandapalli,BARGUR,1,3,1,5,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,2,1,197,1,0,0,1,0,0,0
5047836,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Salinayanapalli,Karakuppam,BARGUR,1,3,1,5,1,635104,2,2,3,0,2,19,0,0,0,2,2,1,2,1,204,1,0,0,1,1,0,0
3542515,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Barur,Barur,KAVERIPATTINAM,1,3,1,5,1,635201,2,2,3,0,2,16,0,0,0,2,2,1,2,2,189,1,0,0,1,0,3,4
2552229,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,1,3,1,5,1,635002,2,2,3,0,2,16,19,0,0,2,2,1,2,2,210,1,0,0,1,1,9,6
7495833,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Melumalai,Melumalai,SHOOLAGIRI,1,3,1,5,1,635115,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,0,1,7
2142704,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,3,3,1,12,5,635001,2,2,3,0,2,16,19,0,0,2,2,1,1,2,210,1,9,12,6,6,0,0
